_time,demand,ia,ib,ic,impep,pft,pt,ua,ub,uc
2025-12-21 16:25:00+00:00,0.0,15.33641975308642,5.172839506172839,20.12962962962963,530.2269747037037,857.4506172839506,66.87345679012346,2349.5293209876545,2326.901234567901,2356.0138888888887
2025-12-21 16:30:00+00:00,0.0,20.614197530864196,5.487654320987654,15.101851851851851,530.2273134104938,860.7438271604939,64.03703703703704,2351.0385802469136,2329.2798353909466,2355.8348765432097
2025-12-21 16:35:00+00:00,0.0,17.72427983539095,5.185185185185185,13.998971193415638,530.227714478395,858.0442386831276,56.72942386831275,2350.067386831276,2327.599279835391,2354.6774691358023
2025-12-21 16:40:00+00:00,0.0,18.868827160493826,5.185185185185185,17.705246913580247,530.2285329907406,856.9845679012345,68.83796296296296,2349.91512345679,2327.8335905349795,2355.4338991769546
2025-12-21 16:45:00+00:00,0.0,15.287037037037036,5.191358024691358,14.774691358024691,530.2293208024691,854.1265432098766,54.32716049382716,2350.9223251028807,2327.7433127572017,2356.1352880658437
2025-12-21 16:50:00+00:00,0.0,19.756172839506174,5.737654320987654,19.660493827160494,530.2297212993826,860.6388888888889,75.41358024691358,2350.2253086419755,2328.1105967078192,2356.5997942386834
2025-12-21 16:55:00+00:00,0.0,19.28395061728395,5.169753086419753,12.768518518518519,530.2301843364197,863.2716049382716,58.76234567901235,2349.999485596708,2327.2998971193415,2354.585390946502
2025-12-21 17:00:00+00:00,0.0,17.88734567901235,5.186728395061728,16.98971193415638,530.2307558688271,859.3816872427983,66.01646090534979,2349.9215534979426,2327.4050925925926,2355.7430555555557
2025-12-21 17:05:00+00:00,0.0,16.61111111111111,5.172839506172839,12.790123456790123,530.2314814969136,861.8395061728395,53.72222222222222,2348.5185185185187,2325.2721193415637,2353.0920781893005
2025-12-21 17:10:00+00:00,0.0,17.583333333333332,5.25,16.145061728395063,530.2318202037037,865.141975308642,63.96604938271605,2346.6543209876545,2323.565329218107,2351.492798353909
2025-12-21 17:15:00+00:00,0.0,18.324074074074073,5.595679012345679,19.487654320987655,530.2323763055556,858.679012345679,71.82098765432099,2347.3060699588477,2324.7206790123455,2353.320987654321
2025-12-21 17:20:00+00:00,0.0,18.694444444444443,5.481481481481481,14.476851851851853,530.2328860679013,860.0725308641976,61.55401234567901,2348.3451646090534,2325.247685185185,2353.053755144033
2025-12-21 17:25:00+00:00,0.0,15.180041152263373,5.422839506172839,18.07201646090535,530.233611712963,859.2685185185185,61.67695473251028,2348.178497942387,2324.4130658436216,2354.0360082304524
2025-12-21 17:30:00+00:00,0.0,19.492283950617285,5.461934156378601,13.283950617283951,530.2340121604938,859.2736625514403,59.157407407407405,2348.2654320987654,2325.1604938271603,2352.2371399176955
2025-12-21 17:35:00+00:00,0.0,17.805555555555557,5.179012345679013,16.77777777777778,530.2345064259259,857.6388888888889,64.93827160493827,2348.4434156378597,2325.358024691358,2353.5231481481483
2025-12-21 17:40:00+00:00,0.0,19.11882716049383,5.893518518518519,15.953703703703702,530.2352478950618,859.608024691358,64.42541152263375,2349.6268004115227,2326.0843621399176,2354.1728395061727
2025-12-21 17:45:00+00:00,0.0,14.907407407407407,5.472222222222222,18.484567901234566,530.2358958271604,860.0277777777778,61.48559670781893,2350.053497942387,2325.2685185185187,2354.7541152263375
2025-12-21 17:50:00+00:00,0.0,19.41358024691358,5.487654320987654,18.462962962962962,530.2363893888889,861.354938271605,72.23765432098766,2349.085390946502,2325.4166666666665,2354.0303497942386
